CustomerKey|SourceSystemKey|CustomerName|City|State|CustPricingClass|CustTradeClass|RestorationRefineryCust
14761|1|Customer 14761|Zanesville|OH|88B1 ALL OTHERS MW|HIGHWAY/BRIDGE CUSTOMERS|N
14762|1|Customer 14762|Thornville|OH|88B2 ALL OTHERS MW|HIGHWAY/BRIDGE CUSTOMERS|N
14763|1|Customer 14763|Moraine|OH|05B2 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
14764|1|Customer 14764|Belleville|IL|88B1 ALL OTHERS MW|FOUNDATIONS/SITE WORK|N
14766|1|Customer 14766|St Louis|MO|88B3 ALL OTHERS MW|HVAC & SHEET METAL|N
14767|1|Customer 14767|St Louis|MO|88B5 ALL OTHERS MW|STEEL ERECTION / WELDING|N
14768|1|Customer 14768|Fenton|MO|02B5 ELECTRICAL MW|ELECTRICAL|N
14769|1|Customer 14769|St.louis|MO|22B1 MECHANICAL MW|MECHANICAL|N
154180|10|Customer 154180|RICHARDSON|TX|Not Listed|Not Listed|N
154182|10|Customer 154182|FORT WORTH|TX|Not Listed|Not Listed|N
154184|10|Customer 154184|BIRMINGHAM|AL|Not Listed|Not Listed|N
154188|10|Customer 154188|PONDER |TX|Not Listed|Not Listed|N
4746|1|Customer 4746|Kalamazoo|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
141907|8|Customer 141907|Piedmont|SC|22D2 MECHANICAL TN|CONCRETE CONTRACTOR-COMMERCIAL|N
141393|1|Customer 141393|Saugerties|NY|88A1 ALL OTHERS NE|GENERAL CONTRACTOR|N
143941|8|Customer 143941|EDISTO ISLAND|SC|40D5 CONCRETE TN|CONCRETE CONTRACTOR-COMMERCIAL|N
143945|8|Customer 143945|SHELBY|NC|02G1 ELECTRICAL NSCS|ELECTRICAL CONTRACTOR|N
143948|8|Customer 143948|Greer|SC|40D5 CONCRETE TN|CONCRETE CONTRACTOR-COMMERCIAL|N
143950|8|Customer 143950|SUMMERVILLE|SC|05D1 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
142182|8|Customer 142182|Charlotte|NC|40G1 CONCRETE NSCS|MISC|N
142891|8|Customer 142891|Chapin|SC|22D1 MECHANICAL TN|MISC|N
141228|1|Customer 141228|Jacksonville|FL|05C4 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
147778|8|Customer 147778|Greenville|SC|05D5 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
147596|8|Customer 147596|ANDERSON|SC|88D1 ALL OTHERS TN|GLASS, DRYWALL AND PAINT CONTR|N
147597|8|Customer 147597|SPARTANBURG|SC|05D1 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
147793|8|Customer 147793|RALEIGH|NC|40G4 CONCRETE NSCS|CONCRETE CONTRACTOR-COMMERCIAL|N
147755|8|Customer 147755|EASLEY|SC|05D1 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
147796|8|Customer 147796|MYRTLE BEACH|SC|40D1 CONCRETE TN|CONCRETE CONTRACTOR-RESIDENTIA|N
147468|8|Customer 147468|ASHEBORO|NC|22G2 MECHANICAL NSCS|RESELLER|N
147453|8|Customer 147453|NEWBERRY|SC|05D1 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
147436|8|Customer 147436|Concord|NC|88G1 ALL OTHERS NSCS|MISC|N
147437|8|Customer 147437|Greenville|SC|88D1 ALL OTHERS TN|MISC|N
147438|8|Customer 147438|Raleigh|NC|22G5 MECHANICAL NSCS|MISC|N
147440|8|Customer 147440|Morrow|GA|40D1 CONCRETE TN|CONCRETE CONTRACTOR-COMMERCIAL|N
147442|8|Customer 147442|Myrtle Beach|SC|88D5 ALL OTHERS TN|MISC|N
147443|8|Customer 147443|Goldsboro|NC|40G4 CONCRETE NSCS|CONCRETE CONTRACTOR-COMMERCIAL|N
147446|8|Customer 147446|Indian Land|SC|40D1 CONCRETE TN|MASONRY CONTRACTORS-RESIDENTIA|N
147763|8|Customer 147763|Orangeburg|SC|88D1 ALL OTHERS TN|MISC|N
147766|8|Customer 147766|PIEDMONT|SC|05D3 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
147614|8|Customer 147614|RAVENEL|SC|40D4 CONCRETE TN|CONCRETE CONTRACTOR-COMMERCIAL|N
147625|8|Customer 147625|Easley|SC|40D2 CONCRETE TN|CONCRETE CONTRACTOR-RESIDENTIA|N
153713|10|Customer 153713|ALLEN|TX|Not Listed|Not Listed|N
25984|1|Customer 25984|Ayer|MA|22E4 MECHANICAL HM|MECHANICAL|N
25991|1|Customer 25991|Colmar|PA|88A1 ALL OTHERS NE|GLAZIER/GLASS COMPANY|N
26102|1|Customer 26102|Belding|MI|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
26103|1|Customer 26103|Belding|MI|88B3 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
26105|1|Customer 26105|Belding|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
26106|1|Customer 26106|Belleville|MI|02B4 ELECTRICAL MW|ELECTRICAL|N
26107|1|Customer 26107|Manheim|PA|88A1 ALL OTHERS NE|ASBESTOS ABATE /WASTE REMOVAL|N
26108|1|Customer 26108|Spring Glen|PA|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
26906|1|Customer 26906|Caledonia|MI|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
26908|1|Customer 26908|Caledonia|MI|88B1 ALL OTHERS MW|OTHER|N
29664|1|Customer 29664|Cape Coral|FL|22C1 MECHANICAL SE|PLUMBING|N
29665|1|Customer 29665|Cincinnati|OH|02B1 ELECTRICAL MW|ELECTRICAL|N
29666|1|Customer 29666|Syracuse|NY|88A1 ALL OTHERS NE|GENERAL CONTRACTOR|N
29667|1|Customer 29667|Boston|MA|88E1 ALL OTHERS HM|GENERAL CONTRACTOR|N
29668|1|Customer 29668|Seattle|WA|88E1 ALL OTHERS HM|GENERAL CONTRACTOR|N
29669|1|Customer 29669|Newark|NJ|88A5 ALL OTHERS NE|ELECTRICAL|N
153379|10|Customer 153379|SAN DIEGO|CA|Not Listed|Not Listed|N
153380|10|Customer 153380|Bedford|TX|Not Listed|Not Listed|N
153382|10|Customer 153382|Odessa|FL|Not Listed|Not Listed|N
153387|10|Customer 153387|THE WOODLANDS|TX|Not Listed|Not Listed|N
153409|10|Customer 153409|DALLAS|TX|Not Listed|Not Listed|N
153411|10|Customer 153411|FORT WORTH|TX|Not Listed|Not Listed|N
153412|10|Customer 153412|PASADENA|TX|Not Listed|Not Listed|N
153413|10|Customer 153413|Floresville|TX|Not Listed|Not Listed|N
153414|10|Customer 153414|YONKERS|NY|Not Listed|Not Listed|N
153415|10|Customer 153415|SAN ANTONIO|TX|Not Listed|Not Listed|N
153416|10|Customer 153416|PLEASANTON|TX|Not Listed|Not Listed|N
153419|10|Customer 153419|NEW BRAUNFELS|TX|Not Listed|Not Listed|N
153420|10|Customer 153420|FORT WORTH|TX|Not Listed|Not Listed|N
153389|10|Customer 153389|Odessa|TX|Not Listed|Not Listed|N
153392|10|Customer 153392|SOUTH HUTCHINSON|KS|Not Listed|Not Listed|N
153396|10|Customer 153396|CEDAR HILL|TX|Not Listed|Not Listed|N
153398|10|Customer 153398|GREENVILLE|TX|Not Listed|Not Listed|N
4036|1|Customer 4036|Brockton|MA|88E3 ALL OTHERS HM|ASBESTOS ABATE /WASTE REMOVAL|N
4038|1|Customer 4038|New York|NY|88E5 ALL OTHERS HM|FOUNDATIONS/SITE WORK|N
4039|1|Customer 4039|Farmingdale|NY|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
4342|1|Customer 4342|Milford|CT|88E5 ALL OTHERS HM|OTHER|N
4343|1|Customer 4343|Tinley Park|IL|88B1 ALL OTHERS MW|GLAZIER/GLASS COMPANY|N
4345|1|Customer 4345|Highspire|PA|22A1 MECHANICAL NE|MECHANICAL|N
4346|1|Customer 4346|Pomfret Center|CT|02E5 ELECTRICAL HM|ELECTRICAL|N
4350|1|Customer 4350|Freeport|NY|88E5 ALL OTHERS HM|HIGHWAY/BRIDGE CUSTOMERS|N
4611|1|Customer 4611|Albany|NY|88A1 ALL OTHERS NE|ELEVATORS|N
4612|1|Customer 4612|Albany|NY|02A4 ELECTRICAL NE|ELECTRICAL|N
4648|1|Customer 4648|Mount Vernon|NY|02E5 ELECTRICAL HM|ELECTRICAL|N
4649|1|Customer 4649|Derby|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
18474|1|Customer 18474|Milford|CT|22E5 MECHANICAL HM|CASH SALE/CREDIT CARD|N
17629|1|Customer 17629|Gaithersburg|MD|05A2 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
17630|1|Customer 17630|Alexandria|VA|88A5 ALL OTHERS NE|GOVERNMENT/MUNICIPAL/UTILITY|N
17631|1|Customer 17631|Mechanicsville|MD|22A1 MECHANICAL NE|MECHANICAL|N
17633|1|Customer 17633|Fairfax|VA|88A2 ALL OTHERS NE|HVAC & SHEET METAL|N
17184|1|Customer 17184|Charleston|SC|05E2 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
17188|1|Customer 17188|Oswego|IL|88B1 ALL OTHERS MW|HVAC & SHEET METAL|N
17559|1|Customer 17559|Grand Rapids|MI|88B1 ALL OTHERS MW|OTHER|N
17561|1|Customer 17561|Branchburg|NJ|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
17562|1|Customer 17562|Lawrence|MA|88E4 ALL OTHERS HM|STEEL ERECTION / WELDING|N
17565|1|Customer 17565|Altoona|PA|05A3 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
17566|1|Customer 17566|Chelsea|MA|88E5 ALL OTHERS HM|ASBESTOS ABATE /WASTE REMOVAL|N
17569|1|Customer 17569|Cambridge|MA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
18613|1|Customer 18613|Cliffside Park|NJ|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
18615|1|Customer 18615|Grand Rapids|MI|22B1 MECHANICAL MW|MECHANICAL|N
18617|1|Customer 18617|Norwich|CT|88E5 ALL OTHERS HM|GLAZIER/GLASS COMPANY|N
18630|1|Customer 18630|Millstone|NJ|22E1 MECHANICAL HM|MECHANICAL|N
18631|1|Customer 18631|Peabody|MA|40E1 CONCRETE HM|CONCRETE|N
18632|1|Customer 18632|Hamilton|NY|88A1 ALL OTHERS NE|CARPENTRY/WOODWORKING/DRYWALL|N
8791|1|Customer 8791|West Palm Beach|FL|88C1 ALL OTHERS SE|STEEL ERECTION / WELDING|N
9121|1|Customer 9121|Capitol Heights|MD|88A1 ALL OTHERS NE|PLUMBING|N
9122|1|Customer 9122|Bethesda|MD|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
9123|1|Customer 9123|Landover|MD|22A4 MECHANICAL NE|MECHANICAL|N
9128|1|Customer 9128|Ardmore|PA|05A5 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
9545|1|Customer 9545|Cambridge|MA|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
9547|1|Customer 9547|Miami|FL|22C1 MECHANICAL SE|MECHANICAL|N
9550|1|Customer 9550|Palm Beach Gdns|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
9551|1|Customer 9551|N Attleboro|MA|21C4 MASONRY/RESTORATION SE|MASONRY/RESTORATION|N
9553|1|Customer 9553|Fort Lauderdale|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
9554|1|Customer 9554|West Palm Beach|FL|88C1 ALL OTHERS SE|OTHER|N
10260|1|Customer 10260|Waltham|MA|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
10261|1|Customer 10261|Boston|MA|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
10265|1|Customer 10265|Albany|OR|05A5 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
43070|7|Customer 43070|Sterling Heights|MI|Not Listed|Not Listed|N
43072|7|Customer 43072|BREMEN|IN|Not Listed|Not Listed|N
43073|7|Customer 43073|Holland|MI|Not Listed|Not Listed|N
43222|7|Customer 43222|CHUO-KU|OS|Not Listed|Not Listed|N
43226|7|Customer 43226|Mishawaka|IN|Not Listed|Not Listed|N
43231|7|Customer 43231|Cedar Springs|MI|Not Listed|Not Listed|N
43290|7|Customer 43290|Ashburn|VA|Not Listed|Not Listed|N
43293|7|Customer 43293|Schoolcraft|MI|Not Listed|Not Listed|N
43295|7|Customer 43295|Portage|MI|Not Listed|Not Listed|N
43313|7|Customer 43313|Grand Rapids|MI|Not Listed|Not Listed|N
43316|7|Customer 43316|Holland|MI|Not Listed|Not Listed|N
43317|7|Customer 43317|Wyoming|MI|Not Listed|Not Listed|N
43318|7|Customer 43318|GRAND RAPIDS|MI|Not Listed|Not Listed|N
43353|7|Customer 43353|GRAND RAPIDS|MI|Not Listed|Not Listed|N
43357|7|Customer 43357|Grand Rapids|MI|Not Listed|Not Listed|N
43358|7|Customer 43358|Kalamazoo|MI|Not Listed|Not Listed|N
43359|7|Customer 43359|Harwood Heights|IL|Not Listed|Not Listed|N
43245|7|Customer 43245|CASNOVIA|MI|Not Listed|Not Listed|N
43252|7|Customer 43252|Vicksburg|MI|Not Listed|Not Listed|N
37794|7|Customer 37794|Elkhart|IN|Not Listed|Not Listed|N
22934|1|Customer 22934|Fairfield|NJ|88E5 ALL OTHERS HM|FLOORING/TILE CUSTOMERS|N
23841|1|Customer 23841|Middlebury|CT|02E5 ELECTRICAL HM|ELECTRICAL|N
23843|1|Customer 23843|Linwood|PA|88A1 ALL OTHERS NE|INDUSTRIAL/MANUFACTURING|N
23848|1|Customer 23848|Saginaw|MI|88B1 ALL OTHERS MW|OTHER|N
5681|1|Customer 5681|Royal Palm Bch|FL|88C1 ALL OTHERS SE|CREDIT CARD CUSTOMERS NO TRADE|N
5686|1|Customer 5686|Southfield|MI|05B4 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
27074|1|Customer 27074|Ypsilanti|MI|22B1 MECHANICAL MW|PLUMBING|N
27083|1|Customer 27083|Bedford Hills|NY|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
27180|1|Customer 27180|Jacksonville|FL|88C1 ALL OTHERS SE|HVAC & SHEET METAL|N
27097|1|Customer 27097|Sarasota|FL|88C4 ALL OTHERS SE|ROOFING CUSTOMERS|N
27099|1|Customer 27099|Cleveland|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
27103|1|Customer 27103|Fair Lawn|NJ|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
28103|1|Customer 28103|Monroe|OH|40E6 CONCRETE HM|CONCRETE|N
28104|1|Customer 28104|Lyncroft|NJ|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
26667|1|Customer 26667|Montgomery|NY|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
4032|1|Customer 4032|Dorchester|MA|88E5 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
4033|1|Customer 4033|New York|NY|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
5559|1|Customer 5559|Schenectady|NY|88A1 ALL OTHERS NE|GROUNDS MAINT./LANDSCAPING|N
5563|1|Customer 5563|Troy|NY|88A2 ALL OTHERS NE|INDUSTRIAL/MANUFACTURING|N
5564|1|Customer 5564|Troy|NY|88A1 ALL OTHERS NE|ELEVATORS|N
5566|1|Customer 5566|Loudonville|NY|05A4 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
23326|1|Customer 23326|Syracuse|NY|88A2 ALL OTHERS NE|BUILDING MAINTENANCE|N
23328|1|Customer 23328|Fort Myers|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
11305|1|Customer 11305|New York|NY|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
11312|1|Customer 11312|Malden|MA|05E3 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
11316|1|Customer 11316|Syracuse|NY|88A2 ALL OTHERS NE|GLAZIER/GLASS COMPANY|N
11757|1|Customer 11757|Warners|NY|88A1 ALL OTHERS NE|HIGHWAY/BRIDGE CUSTOMERS|N
11758|1|Customer 11758|Orange|CT|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
11760|1|Customer 11760|Lafayette|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
11761|1|Customer 11761|Marcellus|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
11762|1|Customer 11762|Syracuse|NY|88A1 ALL OTHERS NE|OTHER|N
32310|1|Customer 32310|Holly|MI|22B1 MECHANICAL MW|OTHER|N
32311|1|Customer 32311|New York|NY|05E5 GENERAL CONTRACTOR HM|CREDIT CARD CUSTOMERS NO TRADE|N
32314|1|Customer 32314|Rockland|MA|88A1 ALL OTHERS NE|ROOFING CUSTOMERS|N
30657|1|Customer 30657|Jupiter|FL|88C1 ALL OTHERS SE|CARPENTRY/WOODWORKING/DRYWALL|N
30658|1|Customer 30658|Caledonia|MI|88B1 ALL OTHERS MW|CREDIT CARD CUSTOMERS NO TRADE|N
30659|1|Customer 30659|Selkirk|NY|88A1 ALL OTHERS NE|MASONRY/RESTORATION|N
32072|1|Customer 32072|Gettysburg|PA|88A1 ALL OTHERS NE|ELECTRICAL|N
32073|1|Customer 32073|Melrose|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
32074|1|Customer 32074|Cumming|GA|05C5 GENERAL CONTRACTOR SE|HIGHWAY/BRIDGE CUSTOMERS|N
32077|1|Customer 32077|Waterford|OH|88B2 ALL OTHERS MW|GENERAL CONTRACTOR|N
32078|1|Customer 32078|Loveland|OH|88B1 ALL OTHERS MW|GENERAL CONTRACTOR|N
11281|1|Customer 11281|Warners|NY|22A1 MECHANICAL NE|MECHANICAL|N
11283|1|Customer 11283|Syracuse|NY|88A2 ALL OTHERS NE|ROOFING CUSTOMERS|N
11284|1|Customer 11284|Syracuse|NY|88A1 ALL OTHERS NE|OTHER|N
11285|1|Customer 11285|Syracuse|NY|88A1 ALL OTHERS NE|STEEL ERECTION / WELDING|N
11286|1|Customer 11286|Syracuse|NY|88A3 ALL OTHERS NE|STEEL ERECTION / WELDING|N
11289|1|Customer 11289|Auburn|NY|22A1 MECHANICAL NE|MECHANICAL|N
11291|1|Customer 11291|Auburn|NY|02A2 ELECTRICAL NE|ELECTRICAL|N
146246|8|Customer 146246|JACKSONVILLE|FL|88G1 ALL OTHERS NSCS|MISC|N
146247|8|Customer 146247|Keystone Heights|FL|88G1 ALL OTHERS NSCS|MISC|N
146248|8|Customer 146248|JACKSONVILLE|FL|40G5 CONCRETE NSCS|CONCRETE CONTRACTOR-RESIDENTIA|N
146249|8|Customer 146249|Jacksonville|FL|88G2 ALL OTHERS NSCS|MISC|N
146250|8|Customer 146250|FORT LAUDERDALE|FL|22G1 MECHANICAL NSCS|ROAD AND BRIDGE CONTRACTOR|N
146251|8|Customer 146251|LAKE CITY|FL|22G1 MECHANICAL NSCS|ROAD AND BRIDGE CONTRACTOR|N
146252|8|Customer 146252|Jacksonville|FL|40G3 CONCRETE NSCS|ROAD AND BRIDGE CONTRACTOR|N
146254|8|Customer 146254|Jacksonville|FL|40G1 CONCRETE NSCS|CONCRETE CONTRACTOR-COMMERCIAL|N
146255|8|Customer 146255|Middleburg|FL|22G4 MECHANICAL NSCS|MISC|N
146256|8|Customer 146256|JACKSONVILLE|FL|88G1 ALL OTHERS NSCS|MISC|N
146258|8|Customer 146258|PALATKA|FL|40G2 CONCRETE NSCS|CONCRETE CONTRACTOR-RESIDENTIA|N
146259|8|Customer 146259|Jacksonville|FL|88G4 ALL OTHERS NSCS|MISC|N
146261|8|Customer 146261|JACKSONVILLE|FL|88G1 ALL OTHERS NSCS|MISC|N
146262|8|Customer 146262|ST AUGUSTINE|FL|40G5 CONCRETE NSCS|CONCRETE CONTRACTOR-RESIDENTIA|N
146263|8|Customer 146263|JACKSONVILLE|FL|88G1 ALL OTHERS NSCS|MISC|N
146264|8|Customer 146264|Sterling|VA|05D2 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
146266|8|Customer 146266|Lexington|SC|40D2 CONCRETE TN|CONCRETE CONTRACTOR-RESIDENTIA|N
146268|8|Customer 146268|Mooresville|NC|40G1 CONCRETE NSCS|CONCRETE CONTRACTOR-COMMERCIAL|N
146269|8|Customer 146269|Deland|FL|22G1 MECHANICAL NSCS|ROAD AND BRIDGE CONTRACTOR|N
146272|8|Customer 146272|CHATTANOOGA|TN|22D3 MECHANICAL TN|RESELLER|N
146273|8|Customer 146273|GIBSONVILLE|NC|40G1 CONCRETE NSCS|CONCRETE CONTRACTOR-COMMERCIAL|N
21798|1|Customer 21798|Venice|FL|88C1 ALL OTHERS SE|OTHER|N
21799|1|Customer 21799|Rosedale|MD|02A1 ELECTRICAL NE|ELECTRICAL|N
21801|1|Customer 21801|Stratford|CT|40E5 CONCRETE HM|FOUNDATIONS/SITE WORK|N
7326|1|Customer 7326|Addison|IL|22B4 MECHANICAL MW|MECHANICAL|N
7327|1|Customer 7327|Lombard|IL|05B3 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
7329|1|Customer 7329|Lombard|IL|88B3 ALL OTHERS MW|ELEVATORS|N
7332|1|Customer 7332|Lombard|IL|88B1 ALL OTHERS MW|ELEVATORS|N
7335|1|Customer 7335|Lombard|IL|02B1 ELECTRICAL MW|ELECTRICAL|N
7337|1|Customer 7337|Lombard|IL|05B4 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
14236|1|Customer 14236|Rochester|NY|88A2 ALL OTHERS NE|STEEL ERECTION / WELDING|N
14237|1|Customer 14237|Rochester|NY|88A1 ALL OTHERS NE|INDUSTRIAL/MANUFACTURING|N
14240|1|Customer 14240|Rochester|NY|02A1 ELECTRICAL NE|ELECTRICAL|N
14241|1|Customer 14241|Rochester|NY|88A1 ALL OTHERS NE|GLAZIER/GLASS COMPANY|N
14242|1|Customer 14242|Rochester|NY|40A1 CONCRETE NE|CONCRETE|N
14243|1|Customer 14243|Buffalo|NY|88A1 ALL OTHERS NE|HVAC & SHEET METAL|N
14244|1|Customer 14244|Rochester|NY|88A1 ALL OTHERS NE|OTHER|N
14245|1|Customer 14245|Rochester|NY|88A1 ALL OTHERS NE|WHOLESALE ACCOUNTS|N
14246|1|Customer 14246|Rochester|NY|88A1 ALL OTHERS NE|INDUSTRIAL/MANUFACTURING|N
14247|1|Customer 14247|Rochester|NY|88A1 ALL OTHERS NE|WHOLESALE ACCOUNTS|N
14497|1|Customer 14497|College Point|NY|22E2 MECHANICAL HM|MECHANICAL|N
14498|1|Customer 14498|Fort Edward|NY|88A1 ALL OTHERS NE|STEEL ERECTION / WELDING|N
14499|1|Customer 14499|Waltham|MA|88E2 ALL OTHERS HM|CARPENTRY/WOODWORKING/DRYWALL|N
14500|1|Customer 14500|Schenectady|NY|88A1 ALL OTHERS NE|BUILDING MAINTENANCE|N
14501|1|Customer 14501|Schenectady|NY|88A1 ALL OTHERS NE|BUILDING MAINTENANCE|N
4029|1|Customer 4029|East Haven|CT|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
4030|1|Customer 4030|Hopkinton|MA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
42052|7|Customer 42052|Sparta|MI|Not Listed|Not Listed|N
42053|7|Customer 42053|Three Rivers|MI|Not Listed|Not Listed|N
42056|7|Customer 42056|Wyoming|MI|Not Listed|Not Listed|N
42919|7|Customer 42919|Portage|MI|Not Listed|Not Listed|N
42780|7|Customer 42780|MISHAWAKA|IN|Not Listed|Not Listed|N
42782|7|Customer 42782|Coopersville|MI|Not Listed|Not Listed|N
42784|7|Customer 42784|WAYLAND|MI|Not Listed|Not Listed|N
42785|7|Customer 42785|WYOMING|MI|Not Listed|Not Listed|N
42789|7|Customer 42789|Wyoming|MI|Not Listed|Not Listed|N
42790|7|Customer 42790|BELMONT|MI|Not Listed|Not Listed|N
42958|7|Customer 42958|Kalamazoo|MI|Not Listed|Not Listed|N
42962|7|Customer 42962|Kalamazoo|MI|Not Listed|Not Listed|N
43001|7|Customer 43001|Richland|MI|Not Listed|Not Listed|N
43005|7|Customer 43005|South Bend|IN|Not Listed|Not Listed|N
43010|7|Customer 43010|Portage|MI|Not Listed|Not Listed|N
42226|7|Customer 42226|RAMSEY|MN|Not Listed|Not Listed|N
42227|7|Customer 42227|GRAND RAPIDS|MI|Not Listed|Not Listed|N
42229|7|Customer 42229|ATTLEBORO|MA|Not Listed|Not Listed|N
43025|7|Customer 43025|Portage|MI|Not Listed|Not Listed|N
43027|7|Customer 43027|Muskegon|MI|Not Listed|Not Listed|N
43028|7|Customer 43028|Three Rivers|MI|Not Listed|Not Listed|N
43032|7|Customer 43032|CHICAGO|IL|Not Listed|Not Listed|N
43088|7|Customer 43088|MARCELLUS|MI|Not Listed|Not Listed|N
43089|7|Customer 43089|DELTON|MI|Not Listed|Not Listed|N
43090|7|Customer 43090|Marshall|MI|Not Listed|Not Listed|N
43095|7|Customer 43095|GRAND RAPIDS|MI|Not Listed|Not Listed|N
43097|7|Customer 43097|Grand Rapids|MI|Not Listed|Not Listed|N
43099|7|Customer 43099|CHICAGO|IL|Not Listed|Not Listed|N
43111|7|Customer 43111|SCHOOLCRAFT|MI|Not Listed|Not Listed|N
43113|7|Customer 43113|Portage|MI|Not Listed|Not Listed|N
43115|7|Customer 43115|Grand Rapids|Mi|Not Listed|Not Listed|N
43116|7|Customer 43116|Bridgman|MI|Not Listed|Not Listed|N
43117|7|Customer 43117|Wyoming|MI|Not Listed|Not Listed|N
43119|7|Customer 43119|Kalamazoo|MI|Not Listed|Not Listed|N
43158|7|Customer 43158|Elkhart|IN|Not Listed|Not Listed|N
43161|7|Customer 43161|Cassopolis|MI|Not Listed|Not Listed|N
43162|7|Customer 43162|Grand Rapids|MI|Not Listed|Not Listed|N
26675|1|Customer 26675|Milford|CT|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
26676|1|Customer 26676|Watertown|CT|02A1 ELECTRICAL NE|ELECTRICAL|N
21633|1|Customer 21633|Middleville|MI|88B1 ALL OTHERS MW|OTHER|N
14116|1|Customer 14116|Canton|OH|02B1 ELECTRICAL MW|ELECTRICAL|N
14117|1|Customer 14117|Columbus|OH|22B1 MECHANICAL MW|MECHANICAL|N
14119|1|Customer 14119|Dublin|OH|88B3 ALL OTHERS MW|HVAC & SHEET METAL|N
14123|1|Customer 14123|Pataskala|OH|88B1 ALL OTHERS MW|BUILDING MAINTENANCE|N
14125|1|Customer 14125|Columbus|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
4820|1|Customer 4820|Lake Success|NY|88E5 ALL OTHERS HM|OTHER|N
14595|1|Customer 14595|Mentor|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
14596|1|Customer 14596|Columbus|OH|88B1 ALL OTHERS MW|CASH SALE/CREDIT CARD|N
14597|1|Customer 14597|Estero|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
14601|1|Customer 14601|Logan|OH|88B1 ALL OTHERS MW|OTHER|N
14603|1|Customer 14603|Columbus|OH|88B1 ALL OTHERS MW|ASBESTOS ABATE /WASTE REMOVAL|N
